ds,yhat,yhat_lower,yhat_upper,trend,시군구
2020-04-01,0.21024901768959625,0.18175654175323083,0.23727534739900058,-0.25706045153595336,태백시
2020-07-01,0.24450875943719014,0.21634984348253558,0.2711131408583234,-0.25528692936823727,태백시
2020-10-01,0.2454491174560487,0.2181678350269757,0.2725279017216469,-0.2534939179459309,태백시
2021-01-01,0.23781119484766106,0.2104487691428408,0.2664832600534193,-0.25170090652340027,태백시
2021-04-01,0.2333789472908133,0.2054302337184442,0.2601198486345666,-0.249946873610055,태백시
2021-07-01,0.25282050627719965,0.22208336945553148,0.27968537916049824,-0.24817335144161287,태백시
2021-10-01,0.2511237794847432,0.22396523232560503,0.27665413665029476,-0.24638034001857254,태백시
2022-01-01,0.25092533636159264,0.2224776791007835,0.2786161455178663,-0.24458732859551266,태백시
2022-04-01,0.2553311010367192,0.2287235960077168,0.28138609100572837,-0.24283329568164974,태백시
2022-07-01,0.2586298363169634,0.2312421951858563,0.28519931624908873,-0.24105977351332936,태백시
2022-10-01,0.2573444787963004,0.22953583634008826,0.2837173303375627,-0.239266762090412,태백시
2023-01-01,0.262538730086182,0.23243832581135007,0.2917668564862825,-0.23747375066749468,태백시
2023-04-01,0.27609541463868637,0.24838932866777302,0.3033960128878214,-0.2357197177537712,태백시
2023-07-01,0.26192991979271785,0.2336288515559623,0.2880529025765925,-0.2339461955854508,태백시
2023-10-01,0.2641039052545425,0.23594914823150925,0.29100621434310847,-0.23215318416253347,태백시
2024-01-01,0.2726565346073138,0.24300935166016943,0.2996058097044573,-0.23036017273961612,태백시
2024-04-01,0.23872281865429365,0.20948930989053502,0.2668987192082766,-0.22858665057129576,태백시
2024-07-01,0.27298256040220037,0.24494826981735143,0.30063801209814595,-0.22681312840297532,태백시
2024-10-01,0.2739229184219286,0.24693321677938251,0.2999470425763478,-0.225020116980058,태백시
2025-01-01,0.26628499581387577,0.23920626595119465,0.29264063903848514,-0.22322710555714068,태백시
2025-04-01,0.2618527482574645,0.2355033647464065,0.2917649443070848,-0.2214730726434172,태백시
2025-07-01,0.28129430724390314,0.2528986491009507,0.30720811080653165,-0.2196995504750968,태백시
2025-10-01,0.27959758045125704,0.2523175969074795,0.306510342608066,-0.21790653905217947,태백시
2026-01-01,0.2793991373280703,0.25095368371850113,0.3057522540664508,-0.21611352762926214,태백시
2026-04-01,0.28380490200285097,0.2566263689076495,0.3142297447826163,-0.21435949471553867,태백시
2026-07-01,0.2871036372833461,0.258307096836199,0.3140811560768302,-0.21258597254721823,태백시
2026-10-01,0.2858182797624011,0.25803075011819665,0.31304090080145264,-0.2107929611243009,태백시
2027-01-01,0.29101253105202407,0.26392773183772816,0.317022388624842,-0.20899994970138358,태백시
2027-04-01,0.3045692156048422,0.27687123328185836,0.3328201635038022,-0.20724591678766013,태백시
2027-07-01,0.2904037207587211,0.2637393330944031,0.31664288414144276,-0.20547239461933972,태백시
2027-10-01,0.29257770622072976,0.264185549371953,0.3202386508830018,-0.20367938319642237,태백시
2028-01-01,0.3011303355736041,0.27295210529189423,0.32916679502796153,-0.20188637177350505,태백시
2028-04-01,0.26719661962051405,0.24048568010422175,0.2963672075422274,-0.2001128496051846,태백시
2028-07-01,0.30145636136842746,0.2753246303548498,0.32777142512786783,-0.19833932743686425,태백시
2028-10-01,0.30239671938796797,0.2726358517370638,0.3280091309029909,-0.19654631601394693,태백시
2009-01-01,0.1482035457267153,0.13555532650806118,0.16018638980604522,-0.008511813663505126,삼척시
2009-04-01,0.14958787942396548,0.13725028137886403,0.1619077654953985,-0.007645730456456286,삼척시
2009-07-01,0.1499990817715015,0.13738517328594918,0.16232143807127358,-0.006770024102662458,삼척시
2009-10-01,0.1497797159458567,0.13742657648217912,0.16204160469916618,-0.005884694604717548,삼척시
2010-01-01,0.15043671999691474,0.13803428007914983,0.16287582005694054,-0.004999365106772637,삼척시
2010-04-01,0.1520774714717294,0.14102467094668877,0.16430079450833063,-0.004133281900635087,삼척시
2010-07-01,0.15346996727274276,0.14088025801174855,0.16548012837505047,-0.0032575755477626746,삼척시
2010-10-01,0.1531947604826335,0.1414601728006332,0.1656621078796829,-0.002372246048734557,삼척시
2011-01-01,0.15390690997008732,0.1410412212050157,0.16692421148330452,-0.0014869165497064403,삼척시
2011-04-01,0.15375802031212923,0.14148670745056618,0.16640257477589301,-0.000620833345996861,삼척시
2011-07-01,0.15740964834236787,0.1443429841169116,0.16847281865286234,0.0002548730044206022,삼척시
2011-10-01,0.155044554411631,0.14319741293517937,0.1676058453542553,0.0011402025015459479,삼척시
2012-01-01,0.1586116862812391,0.14612019977572333,0.17072320179532638,0.002025532000401708,삼척시
2012-04-01,0.16034083447148878,0.1480766608068442,0.17236593394472505,0.0029012383525307754,삼척시
2012-07-01,0.16105466483780068,0.1485961024277535,0.17352903757371205,0.0037769447060158404,삼척시
2012-10-01,0.15886298809855923,0.14687027512841058,0.17227440654401055,0.0046622742062425015,삼척시
2013-01-01,0.16226296309638807,0.14941780044053135,0.17400083224053467,0.005547603706146165,삼척시
2013-04-01,0.16364729679300996,0.15189109330283973,0.175819275028389,0.0064136869125736625,삼척시
2013-07-01,0.16405849914039375,0.15180542857629536,0.17651061149834987,0.007289393266095579,삼척시
2013-10-01,0.163839133316995,0.15167209839425927,0.1767271749961193,0.008174722766359492,삼척시
2014-01-01,0.16449613736948587,0.1519339139921384,0.17629553510340415,0.00906005226576569,삼척시
2014-04-01,0.16613688884392439,0.15396597814268878,0.17761192182570146,0.009926135471706534,삼척시
2014-07-01,0.1675293846439719,0.15479173298510185,0.1806520398132212,0.010801841823588778,삼척시
2014-10-01,0.16725417785355023,0.15535121626859213,0.18056793436879562,0.011687171322195003,삼척시
2015-01-01,0.16796632733892747,0.15537552160340792,0.18120664622805405,0.012572500819162901,삼척시
2015-04-01,0.1678174376808781,0.154908519353636,0.17980347525356322,0.013438584022718454,삼척시
2015-07-01,0.17146906571180945,0.1592981111847595,0.18259712491865954,0.014314290373747313,삼척시
2015-10-01,0.16910397178148975,0.15642372067997298,0.181346781044346,0.015199619871490776,삼척시
2016-01-01,0.17267110365006322,0.15976754684605263,0.18464588175662902,0.01608494936923425,삼척시
2016-04-01,0.17440025183846228,0.16226731826383967,0.18689672141203872,0.01696065571949561,삼척시
2016-07-01,0.17511408220151026,0.1627967328730607,0.18623553872095153,0.017836362069756986,삼척시
2016-10-01,0.1729224076692168,0.16078550610015951,0.18546905835308772,0.018721693776866458,삼척시
2017-01-01,0.17632238487427254,0.16371398715061972,0.1895914362199172,0.019607025483975922,삼척시
2017-04-01,0.17770672073284247,0.16614805771940094,0.1897152517205707,0.02047311085235589,삼척시
2017-07-01,0.17811792526576922,0.16553511359800582,0.19050370324695545,0.021348819391495633,삼척시
2017-10-01,0.17789856165513693,0.16529662936098127,0.19007595334779212,0.02223415110452937,삼척시
2018-01-01,0.17855556792131266,0.16662574995083593,0.19019975773305778,0.023119482817563104,삼척시
2018-04-01,0.1801963215597281,0.16768359584725998,0.19231283680679542,0.023985568187478414,삼척시
2018-07-01,0.1815888195485939,0.16959624630945455,0.19345027333523157,0.024861276728170553,삼척시
2018-10-01,0.1813136149735483,0.16940884603751472,0.19411360594175847,0.025746608442128997,삼척시
2019-01-01,0.18202576667592998,0.16965922737365854,0.19456556123028315,0.026631940156087438,삼척시
2019-04-01,0.18187687919017909,0.16963943811337073,0.1949975596813433,0.02749802553203868,삼척시
2019-07-01,0.18552850941690652,0.17265126855400387,0.19754988515817484,0.028373734078833836,삼척시
2019-10-01,0.183163417708992,0.17209172285827662,0.19556057948474853,0.02925906579891761,삼척시
2020-01-01,0.18673055179987474,0.1739820331759561,0.19967740032404133,0.030144397519001404,삼척시
2020-04-01,0.18845970218707128,0.17610890750022185,0.20097766661137556,0.031020106068214703,삼척시
2020-07-01,0.18917353480588872,0.17678509199805315,0.2010515357652048,0.03189581467420297,삼척시
2020-10-01,0.18698186034405326,0.1752558834843469,0.1992439433021348,0.03278114645168561,삼척시
2021-01-01,0.19038183801618133,0.1777838311065561,0.2029443497507101,0.03366647862598479,삼척시
2021-04-01,0.19176617432920437,0.1795579746672233,0.20302227889468805,0.034532564448668784,삼척시
2021-07-01,0.19217739308655035,0.18062446996715908,0.2040414847229255,0.035408287212185474,삼척시
2021-10-01,0.19195804385333556,0.17988176231956896,0.20423359007724273,0.03629363330277377,삼척시
2022-01-01,0.19261514941843552,0.17984836603682655,0.20487937301900105,0.03717906431467736,삼척시
2022-04-01,0.1942560001985512,0.18113497898079603,0.20629033580321376,0.038045246826322154,삼척시
2022-07-01,0.19564884642275787,0.18394378886129217,0.20798263821133023,0.0389213036023012,삼척시
2022-10-01,0.1953739939072467,0.18261749369325445,0.20781322685569323,0.03980698737581848,삼척시
2023-01-01,0.19608649766908148,0.18315001450680551,0.2081305965568208,0.04069267114933575,삼척시
2023-04-01,0.195937954585884,0.18382859618904987,0.2085970263285326,0.041559100927776566,삼척시
2023-07-01,0.19958993304174777,0.18680213496171685,0.21192921573544068,0.04243515770375562,삼척시
2023-10-01,0.19722519338727534,0.18535869579252592,0.2101493451020374,0.0433208414772729,삼척시
2024-01-01,0.2007926795316926,0.18850244565538574,0.21331470772407854,0.04420652525079018,삼척시
2024-04-01,0.20252217814568302,0.1898806755443898,0.21381925925881595,0.04508258202676922,삼척시
2024-07-01,0.20323635893453423,0.19142395582991928,0.21578246086402209,0.04595863880274827,삼척시
2024-10-01,0.20104503646856797,0.18870264678580426,0.21355944574827096,0.04684432257626554,삼척시
2025-01-01,0.20444536574007988,0.19130746225160425,0.21613227519916706,0.047730006349782826,삼척시
2025-04-01,0.20583004600873905,0.19363292750873115,0.21785845711984683,0.04859643612822364,삼척시
2025-07-01,0.20624159877850906,0.19385651931215378,0.21810519593641675,0.049472492904202685,삼척시
2025-10-01,0.20602258722830633,0.1930230554855521,0.21836060482595582,0.05035817667771996,삼척시
2026-01-01,0.2066799455548986,0.19437545326656608,0.21829985380492506,0.051243860451237244,삼척시
2026-04-01,0.2083210436018721,0.19589001921901852,0.2202417182662678,0.05211029022967806,삼척시
2026-07-01,0.20971388982599215,0.19740459090651294,0.2217445207538717,0.05298634700565711,삼척시
2026-10-01,0.20943903731060273,0.19718425963245725,0.22046902476720168,0.053872030779174386,삼척시
2027-01-01,0.210151541072526,0.19819613505661046,0.22201959704323768,0.054757714552691655,삼척시
2027-04-01,0.2100029979892779,0.19828208866406066,0.2224717521309344,0.05562414433113248,삼척시
2027-07-01,0.21365497644514087,0.2010314599652305,0.22583279418123464,0.05650020110711152,삼척시
2027-10-01,0.21129023679067888,0.19834978141657203,0.22340036929892698,0.0573858848806288,삼척시
2028-01-01,0.21485772293499245,0.2024648431646317,0.22728310137444832,0.05827156865414608,삼척시
2028-04-01,0.21658722154907895,0.20325846551272972,0.2280698925984641,0.05914762543012514,삼척시
2028-07-01,0.2173014023378418,0.20531537129310648,0.22947257583640088,0.06002368220610418,삼척시
2028-10-01,0.2151100798718864,0.2029111447780489,0.22775768154418086,0.06090936597962145,삼척시
2009-01-01,0.2529180079900383,0.2252351344320977,0.2825731730729701,-0.3871727785141982,홍천군
2009-04-01,0.26125312279342067,0.23324793334022947,0.28817931911580597,-0.3857781101343843,홍천군
2009-07-01,0.2671507726981936,0.23899054251370708,0.29545174705953525,-0.3843679454392392,홍천군
2009-10-01,0.2679431354247455,0.24075616039614253,0.2957798193638399,-0.3829422844262908,홍천군
2010-01-01,0.26701874821380106,0.23955374526927387,0.2960316819906055,-0.3815166234133423,홍천군
2010-04-01,0.2750320488260392,0.2468850377311332,0.30212083979397053,-0.3801219550222252,홍천군
2010-07-01,0.27954097892824764,0.25121901196929425,0.30820200312061424,-0.3787117903156512,홍천군
2010-10-01,0.28100932538926393,0.25508286251166223,0.30943191760869654,-0.3772861292978572,홍천군
2011-01-01,0.2790980812792317,0.25118072691023224,0.3073390000823209,-0.3758604682800632,홍천군
2011-04-01,0.29001891288762655,0.26146386513454606,0.3170335939851761,-0.3744657999035436,홍천군
2011-07-01,0.29076516943059066,0.26242228345460794,0.3184613142072573,-0.3730556352117293,홍천군
2011-10-01,0.29032042655502693,0.26232794454430397,0.3188204248553122,-0.37162997420462035,홍천군
2012-01-01,0.2891174537398513,0.2604164948127123,0.3156599938027525,-0.37020431320047653,홍천군
2012-04-01,0.27133776674438137,0.2446764410383611,0.2992826710573392,-0.3687941485115952,홍천군
2012-07-01,0.2762084533621096,0.2495120001871279,0.3044083893087885,-0.3673839838330268,홍천군
2012-10-01,0.27376482872949554,0.24466775936507693,0.30265686366082706,-0.36595832283930924,홍천군
2013-01-01,0.2755581246517226,0.245188947624479,0.30381013377893773,-0.36453266185293487,홍천군
2013-04-01,0.28389323943104855,0.2549475284160147,0.31181593645376443,-0.3631379934966991,홍천군
2013-07-01,0.2897908893170823,0.2608452343373037,0.3181993033480532,-0.3617278288210177,홍천군
2013-10-01,0.2905832520206807,0.2628671690040098,0.31902382746912245,-0.36030216783021896,홍천군
2014-01-01,0.28965886478683717,0.2631749029962388,0.3186610535257984,-0.358876506840716,홍천군
2014-04-01,0.29767216536703595,0.2699431084600307,0.32543336172176285,-0.3574818384814196,홍천군
2014-07-01,0.30218109544281874,0.2742645549299213,0.3311543154649134,-0.3560716738002438,홍천군
2014-10-01,0.30364944188321075,0.2757143178162753,0.331911324564158,-0.3546460128038903,홍천군
2015-01-01,0.30173819775766186,0.27203324917016075,0.3296897590461893,-0.35322035180144173,홍천군
2015-04-01,0.31265902936162226,0.2856324814407866,0.3416817280487758,-0.3518256834294812,홍천군
2015-07-01,0.31340528590845695,0.28555949007958525,0.3433610726991115,-0.35041551873431986,홍천군
2015-10-01,0.31296054303588505,0.28705980193725406,0.3417792634036428,-0.34898985772382707,홍천군
2016-01-01,0.3117575702269945,0.28459989130207014,0.33893186111777546,-0.34756419671333433,홍천군
2016-04-01,0.2939778832456612,0.2661332998528743,0.32135070879221556,-0.3461540320103458,홍천군
2016-07-01,0.2988485698878723,0.27246220972365043,0.32627999615247766,-0.34474386730735723,홍천군
2016-10-01,0.296406522386215,0.2673732803186086,0.3221290377389772,-0.34331662918245565,홍천군
2017-01-01,0.29820139544716967,0.2710187604579065,0.3264896535973043,-0.34188939105755406,홍천군
2017-04-01,0.30653806405645395,0.2786165466430618,0.33457013151520837,-0.34049316887125775,홍천군
2017-07-01,0.3124372850327848,0.2848612522060172,0.34148024844855784,-0.33908143310511374,홍천군
2017-10-01,0.3132348004587162,0.2834903733110358,0.3414062084409707,-0.33765061939229235,홍천군
2018-01-01,0.31231556594808846,0.2831268278239887,0.33816356642669054,-0.336219805679471,홍천군
2018-04-01,0.32033706161857756,0.291930409263217,0.3475082563186957,-0.3348169422297941,홍천군
2018-07-01,0.32485427783496645,0.29632758093119455,0.3522989124098117,-0.3333984914084541,홍천군
2018-10-01,0.3266988205980129,0.2991188715929024,0.3540499917246006,-0.33159663408904827,홍천군
2019-01-01,0.32516377279015163,0.29785575947323434,0.35322611574265333,-0.3297947767696424,홍천군
2019-04-01,0.3364572615238666,0.3095370487321434,0.36368792947160683,-0.32802745126731986,홍천군
2019-07-01,0.3375803158276246,0.30847046051257626,0.3652064880134778,-0.3262404888149715,홍천군
2019-10-01,0.3375216144194441,0.30934431707305043,0.36462671461358614,-0.32442878634019207,홍천군
2020-01-01,0.3367046830751107,0.30901356830047283,0.363306462069813,-0.32261708386541266,홍천군
2020-04-01,0.3193068414473459,0.29285583230458817,0.3469804327330707,-0.3208250738088374,홍천군
2020-07-01,0.32455937447483757,0.2967922930316029,0.351731505666213,-0.31903306271977966,홍천군
2020-10-01,0.3225017923675925,0.2944132344585115,0.3496152311547658,-0.31722135920117184,홍천군
2021-01-01,0.32468113086280864,0.2986910008573022,0.35230172138628574,-0.3154096556414275,홍천군
2021-04-01,0.3333938959859568,0.3059728756256008,0.36017192990008134,-0.3136373369416775,홍천군
2021-07-01,0.3396733923254753,0.3116680396342365,0.3674184291311623,-0.31184532581315,홍천군
2021-10-01,0.3408517975963758,0.31033875560415064,0.3666749695444362,-0.31003362225463865,홍천군
2022-01-01,0.3403134529402231,0.3120461014417833,0.3698024444929077,-0.30822191868752824,홍천군
2022-04-01,0.3487044038678735,0.3218691937753691,0.3756451490219508,-0.3064495999805724,홍천군
2022-07-01,0.3535951804031436,0.32381016589718403,0.3795666230167524,-0.304657588840548,홍천군
2022-10-01,0.35544956941660205,0.32721238603257047,0.38333678590959,-0.3028458852704135,홍천군
2023-01-01,0.35392436785872,0.32727590418140845,0.38207987206483973,-0.301034181700279,홍천군
2023-04-01,0.36522284980081804,0.33883537225073745,0.3957731080871005,-0.2992618629903648,홍천군
2023-07-01,0.3663509527920343,0.33959767738700286,0.3968100090127702,-0.2974698518503404,홍천군
2023-10-01,0.3662922524795355,0.3384370949043215,0.39436869915607675,-0.2956581482802059,홍천군
2024-01-01,0.3654753222307059,0.3364545691691239,0.3956634248108245,-0.2938464447100714,홍천군
2024-04-01,0.3480774816860231,0.31950065186623966,0.3758319069880777,-0.29205443357004696,홍천군
2024-07-01,0.3533300147653142,0.32570667640989165,0.38061760885231455,-0.29026242243002265,홍천군
2024-10-01,0.3512724327088104,0.323797525218574,0.37676666085526,-0.2884507188598881,홍천군
2025-01-01,0.3534517712149297,0.3243853055334063,0.382359257188258,-0.2866390152897536,홍천군
2025-04-01,0.3621645363478256,0.33300187900363437,0.3889710821629903,-0.2848666965798394,홍천군
2025-07-01,0.368444032698187,0.3423051285675049,0.3969934011829486,-0.283074685439815,홍천군
2025-10-01,0.3696224379813421,0.3419310062344327,0.39630353156548254,-0.28126298186968046,홍천군
2026-01-01,0.3690840933273224,0.3397239429030974,0.3970580399237443,-0.27945127829954597,홍천군
2026-04-01,0.37747504425881856,0.3490474501325152,0.4030262022770866,-0.2776789595896318,홍천군
2026-07-01,0.382365820793251,0.3541967604620843,0.4092760599379326,-0.27588694844960737,홍천군
2026-10-01,0.38422020980759036,0.356970087059207,0.4122383822907837,-0.2740752448794728,홍천군
2027-01-01,0.3826950082502877,0.3539090423192783,0.4101302772397017,-0.2722635413093384,홍천군
2027-04-01,0.3939934901917055,0.3658101250433887,0.425226297127264,-0.27049122259942415,홍천군
2027-07-01,0.3951215931833222,0.36715921887062347,0.4233596264855339,-0.2686992114593998,홍천군
2027-10-01,0.3950628928704232,0.3675270686158719,0.42374882514054596,-0.2668875078892653,홍천군
2028-01-01,0.39424596262128603,0.3649937873877611,0.42058973972037295,-0.26507580431913075,홍천군
2028-04-01,0.3768481220769644,0.3497566670690929,0.40697576214441483,-0.26328379317910633,홍천군
2028-07-01,0.38210065515612013,0.35348287635824444,0.4100403868928377,-0.2614917820390821,홍천군
2028-10-01,0.38004307309972296,0.35364346078307435,0.40955792096163135,-0.2596800784689475,홍천군
2009-01-01,0.10567002500529625,0.0812486235304125,0.12999135336414278,0.08734081575561865,횡성군
2009-04-01,0.10456848733086077,0.08145670875726412,0.12897301461279667,0.08753129092847595,횡성군
2009-07-01,0.10408976972874509,0.08019879810770217,0.12873703133555436,0.08772388249214277,횡성군
2009-10-01,0.10702189983478219,0.08262621330110394,0.1317294144602251,0.08791859044633583,횡성군
2010-01-01,0.10371043883281884,0.08015607743888477,0.12806446309831046,0.08811329840052891,횡성군
2010-04-01,0.1006994723688222,0.07878686704233148,0.12522333505408076,0.0883037735729538,횡성군
2010-07-01,0.1029934073471991,0.07902697693372603,0.12664579174729923,0.08849636513618339,횡성군
2010-10-01,0.10213196838117494,0.07754644693227543,0.12563206357863882,0.08869107309048559,횡성군
2011-01-01,0.10238562135618692,0.07836480149284282,0.12480531229992745,0.08888578104478778,횡성군
2011-04-01,0.09622914016063555,0.07189950558166215,0.12115809482386121,0.08907625621775488,횡성군
2011-07-01,0.10228939611346403,0.079828867614712,0.12728855198803746,0.08926884778153271,횡성군
2011-10-01,0.0974704958594598,0.074039709643541,0.12012018549513097,0.08946355573612133,횡성군
2012-01-01,0.10170329493336111,0.07681347371707901,0.12508946622025274,0.08965826369074775,횡성군
2012-04-01,0.11092069315384231,0.08693152796423263,0.13357825694977762,0.08985085525456302,횡성군
2012-07-01,0.10867570250558094,0.08531470477170239,0.13281393965134364,0.09004344681859588,횡성군
2012-10-01,0.11522758837214012,0.0911508028066166,0.14087465467523552,0.09023815477344228,횡성군
2013-01-01,0.10876207197816917,0.08487229083135743,0.13270685131688348,0.0904328627285775,횡성군
2013-04-01,0.10766053430449539,0.0844817832799707,0.13034184275260258,0.09062333790207935,횡성군
2013-07-01,0.10718181670313402,0.08287724563788745,0.1327216516463713,0.09081592946664734,횡성군
2013-10-01,0.11011394681054038,0.0875766293766729,0.13574669608230264,0.09101063742203475,횡성군
2014-01-01,0.10680248580953812,0.0822628925994333,0.13041241702613587,0.09120534537732966,횡성군
2014-04-01,0.10379151934681213,0.07905139414157161,0.12747134199386628,0.0913958205509877,횡성군
2014-07-01,0.10608545432702947,0.0836737826771957,0.1317829452359303,0.09158841211587304,횡성군
2014-10-01,0.10522401536229309,0.08290215140138979,0.12908218022937548,0.0917831200715813,횡성군
2015-01-01,0.10547766833910509,0.0818162797264457,0.12984126646651847,0.09197782802767011,횡성군
2015-04-01,0.09932118714497228,0.07487372973116335,0.12281797541649273,0.09216830320210481,횡성군
2015-07-01,0.10538144309895046,0.08335468524045081,0.12781335258800383,0.09236089476708988,횡성군
2015-10-01,0.100562542846216,0.07797254111776046,0.1255680798061637,0.09255560272289892,횡성군
2016-01-01,0.1047953419213069,0.08096674752596485,0.1290102240198939,0.09275031067870802,횡성군
2016-04-01,0.11401274014359647,0.08879707658879743,0.1390537563341588,0.09294290224433308,횡성군
2016-07-01,0.11176774949690901,0.08675035375531032,0.1348696850337243,0.09313549380995814,횡성군
2016-10-01,0.11831964452272246,0.09382349680111557,0.14027253927880085,0.09333021092397834,횡성군
2017-01-01,0.11185413728759687,0.08917655782120491,0.1353174987576051,0.09352492803799853,횡성군
2017-04-01,0.11075297532524159,0.08752025316539833,0.13417680086836517,0.09371577892284076,횡성군
2017-07-01,0.11027463760962208,0.08662921457961867,0.13416289346405572,0.09390875037307012,횡성군
2017-10-01,0.11320717834003755,0.09075170980504654,0.13734785940730915,0.09410386895158615,횡성군
2018-01-01,0.10989612796231926,0.0876497403509029,0.1325241767312504,0.09429898753010221,횡성군
2018-04-01,0.10688588380629671,0.08447493062675931,0.13171726224496125,0.09449018501044967,횡성군
2018-07-01,0.10918054911832277,0.08574888769193609,0.13268302042188243,0.09468350690724545,횡성군
2018-10-01,0.10831997131857626,0.08531997061740698,0.13372599651356037,0.09487907602786165,횡성군
2019-01-01,0.10857448545978526,0.08325852943477913,0.13215803470445509,0.09507464514847783,횡성군
2019-04-01,0.10241884671145807,0.07796894121043157,0.12668851453581406,0.09526596276858522,횡성군
2019-07-01,0.10847995447193201,0.08463631410176295,0.1316872670778217,0.09545940614002715,횡성군
2019-10-01,0.10366192999196586,0.0798571104033655,0.12840644491613623,0.09565498986864304,횡성군
2020-01-01,0.10789560483984084,0.08336521782646335,0.1317409828688677,0.09585057359725896,횡성군
2020-04-01,0.11711386931498324,0.09105825713367545,0.140935987772869,0.09604403141578119,횡성군
2020-07-01,0.1148697449214704,0.09144379269843943,0.14037739931264015,0.09623748923441598,횡성군
2020-10-01,0.12142250656185394,0.09784213290884382,0.14495488502056297,0.09643307296314568,횡성군
2021-01-01,0.11495786594128858,0.09313106390966959,0.13810327222376434,0.09662865669160135,횡성군
2021-04-01,0.11385718500232242,0.08942228537539379,0.13834021245453526,0.09681998859987323,횡성군
2021-07-01,0.11337933365511353,0.08936439888187381,0.13603257342746145,0.09701344641868982,횡성군
2021-10-01,0.11631233953606071,0.09337597226290119,0.13847918575867607,0.09720903014760328,횡성군
2022-01-01,0.11300175430874865,0.09124130553247535,0.13823957008103543,0.09740461387657032,횡성군
2022-04-01,0.1099916445812051,0.08622753437920543,0.13368297467123225,0.09759594578534239,횡성군
2022-07-01,0.1122864458156335,0.09007986713361377,0.13692170587983923,0.09778940360458911,횡성군
2022-10-01,0.11142588262466908,0.08987560295076528,0.13502041007231425,0.09798498733393744,횡성군
2023-01-01,0.11168041137472362,0.08828499134107047,0.13596769496767525,0.09818057106328577,횡성군
2023-04-01,0.10552478691528025,0.08066585231718655,0.12921547193539534,0.09837190297243088,횡성군
2023-07-01,0.11158590912359895,0.09016974012201197,0.13587970091605425,0.09856536079167759,횡성군
2023-10-01,0.10676788464435202,0.08163387139123977,0.128423523179295,0.09876094452102592,횡성군
2024-01-01,0.11100155949291018,0.08626725207981431,0.13590218666219286,0.09895652825037425,횡성군
2024-04-01,0.12021982396887161,0.09748868516078966,0.14498200305801112,0.09914998606962097,횡성군
2024-07-01,0.11797569957579827,0.09530108949776925,0.14174777626003915,0.09934344388886769,횡성군
2024-10-01,0.12452846121696529,0.09904726003622889,0.14783719680979607,0.09953902761821601,횡성군
2025-01-01,0.11806382059717078,0.09411059090269006,0.14156783741396783,0.09973461134756434,횡성군
2025-04-01,0.11696313965912414,0.09279973022113039,0.14024860265145883,0.09992594325670943,횡성군
2025-07-01,0.11648528831248836,0.09395090968614395,0.14065558097060582,0.10011940107595617,횡성군
2025-10-01,0.11941829419375768,0.09625478137674476,0.14367964734735592,0.1003149848053045,횡성군
2026-01-01,0.11610770896698497,0.0917374751293819,0.13972847385486542,0.10051056853465283,횡성군
2026-04-01,0.11309759923962656,0.09098077667030914,0.1370224358257702,0.10070190044379793,횡성군
2026-07-01,0.11539240047424489,0.09093836169345859,0.13685038775434266,0.10089535826304465,횡성군
2026-10-01,0.11453183728310663,0.09034745056876398,0.13850826531881444,0.10109094199239298,횡성군
2027-01-01,0.11478636603307689,0.09018678390466182,0.1392575658499329,0.1012865257217413,횡성군
2027-04-01,0.1086307415737637,0.08526828167331932,0.13214551617225928,0.10147785763088642,횡성군
2027-07-01,0.11469186378197621,0.0914183500097805,0.13972335289445126,0.10167131545013312,횡성군
2027-10-01,0.1098738393028424,0.08626064841572612,0.1331465449444755,0.10186689917948147,횡성군
2028-01-01,0.11410751415142335,0.08918360361813513,0.1389995310707226,0.10206248290882979,횡성군
2028-04-01,0.12332577862731084,0.10101231414300202,0.14726290914628834,0.1022559407280765,횡성군
2028-07-01,0.12108165423425732,0.09771675998894863,0.14476397098168892,0.10244939854732323,횡성군
2028-10-01,0.12763441587543956,0.10386529868930486,0.15024337762526876,0.10264498227667156,횡성군
2009-01-01,0.2587407436505994,0.2301666748951377,0.2889585821446522,-0.6093125873533892,영월군
2009-04-01,0.24531113586685083,0.21625634191063886,0.273448195319768,-0.6087581933783208,영월군
2009-07-01,0.24264277035094106,0.21488129060860647,0.26907829648527964,-0.6081976394701961,영월군
2009-10-01,0.24373255006739925,0.21675645769569332,0.274525204350009,-0.6076309256474044,영월군
2010-01-01,0.252624883151212,0.22454878460231653,0.2819331539884885,-0.6070642118246125,영월군
2010-04-01,0.24933077344926213,0.21993476708027546,0.2769262324712529,-0.6065098178172044,영월군
2010-07-01,0.24340122337694614,0.21799705560823096,0.27199973007462913,-0.6059492638763808,영월군
2010-10-01,0.2426040467740278,0.21389022732287236,0.2683804889930065,-0.6053825500518725,영월군
2011-01-01,0.2442247283700576,0.2153432171876101,0.2727613605673897,-0.604815836227364,영월군
2011-04-01,0.2500570786762678,0.22017260051693874,0.27862246627092535,-0.604261442279571,영월군
2011-07-01,0.24308676343688962,0.21600323281627132,0.27222952934345984,-0.6037008883990246,영월군
2011-10-01,0.23942907701277838,0.21126512640860703,0.26776479850000745,-0.603134174585725,영월군
2012-01-01,0.23356359476973876,0.2067908767494487,0.2613497411139206,-0.6025674607818304,영월군
2012-04-01,0.24700990277038448,0.21900393158682155,0.2738441293101668,-0.6020069069105869,영월군
2012-07-01,0.24981416086883934,0.22077249348227385,0.2772575422313593,-0.6014463530724151,영월군
