시군구,날짜,전문의수,고령인구비율,세이상인구,전체인구,공급_raw,수요_raw,접근성_raw,공급지수,수요지수,접근성지수,AMAI_raw,AMAI
삼척시,2025-07-01,14,31.5,19221.0,61002.0,0.22950067210911118,0.7283700119660788,0.6,0.23296974127594147,0.1289929710375271,0.6,0.314919737271447,0.2576497659286154
삼척시,2025-10-01,14,32.0,19402.0,60680.33,0.2307172686766865,0.7215750953509947,0.6,0.23441324650341247,0.12759802390024627,0.6,0.3148668735146174,0.25758830689822715
속초시,2009-01-01,19,11.73,9921.0,84437.67,0.22501805177712744,1.915129523233545,0.72,0.22765106287881062,0.372626098073755,0.72,0.4404238492349999,0.40355996023956986
속초시,2009-04-01,20,11.93,10019.67,84088.33,0.23784513261233753,1.9960737229868848,0.72,0.24287053557198238,0.3892433556681681,0.72,0.45119169001718173,0.4160785758949186
속초시,2009-07-01,20,12.03,10093.0,83945.0,0.2382512359282864,1.9815713861091846,0.72,0.24335238162932724,0.38626613100782103,0.72,0.4502660005650454,0.415002375874699
속초시,2009-10-01,20,12.17,10177.67,83760.33,0.23877651866939875,1.9650863115035169,0.72,0.24397563538731473,0.38288186466112467,0.72,0.4492373749808857,0.41380650303428124
속초시,2010-01-01,19,12.3,10318.33,83824.0,0.22666539415919068,1.841383247095218,0.72,0.2296056527595647,0.35748652203305503,0.72,0.43556157587446,0.3979071155659596
속초시,2010-04-01,24,12.47,10428.67,83670.67,0.286838864801728,2.3013481105452565,0.72,0.30100213844971413,0.45191397506390607,0.72,0.49203084621066473,0.4635578904963159
속초시,2010-07-01,24,12.57,10530.0,83771.67,0.28649303517525676,2.2792022792022792,0.72,0.30059180778881106,0.44736759638340656,0.72,0.49025880694263724,0.4614977301567119
속초시,2010-10-01,25,12.67,10679.0,84333.33,0.2964426994641383,2.341043168836033,0.72,0.31239719405683786,0.4600630828548675,0.72,0.49854098168711003,0.4711265280293605
속초시,2011-01-01,25,12.73,10698.67,84098.0,0.2972722300173607,2.3367390526112124,0.72,0.3133814411949914,0.45917947898649786,0.72,0.4985293531996826,0.4711130088319929
속초시,2011-04-01,26,12.87,10792.67,83884.33,0.30995061890581943,2.4090424334293554,0.72,0.32842448925559475,0.47402283907484627,0.72,0.5086006780063507,0.48282185993271565
속초시,2011-07-01,28,13.0,10901.67,83811.0,0.33408502463877054,2.5684138301746433,0.72,0.3570602274829793,0.5067406318378611,0.72,0.5293855755932975,0.5069862350929926
속초시,2011-10-01,28,13.13,11007.0,83808.0,0.3340969835815196,2.5438357408921597,0.72,0.35707441690027125,0.5016949282293248,0.72,0.5275657815982672,0.5048705554449991
속초시,2012-01-01,29,13.3,11130.33,83720.0,0.3463927376970855,2.605493278276565,0.72,0.37166346458835686,0.5143527738127762,0.72,0.5367049597432731,0.5154956994193057
속초시,2012-04-01,29,13.470000000000002,11257.33,83518.67,0.3472277515913508,2.576099305963315,0.72,0.37265421777105334,0.5083184043194615,0.72,0.5348331499337323,0.5133195465526764
속초시,2012-07-01,28,13.6,11365.0,83541.67,0.33516208139004167,2.4637043554773426,0.72,0.35833816718146244,0.48524453552802116,0.72,0.5220135279067581,0.4984155445109585
속초시,2012-10-01,28,13.73,11495.33,83615.33,0.334866824062047,2.435771743829886,0.72,0.3579878411097237,0.47951017278869046,0.72,0.5198307498700282,0.4958778621793275
속초시,2013-01-01,30,13.9,11605.67,83491.0,0.3593201662454636,2.5849433940479094,0.72,0.38700200094846915,0.510134031508775,0.72,0.539976957509688,0.5192997009170515
속초시,2013-04-01,31,14.069999999999999,11708.33,83241.67,0.37240963570288776,2.6476875865302736,0.72,0.40253280063194286,0.5230149595086823,0.72,0.5494913296251863,0.5303610427519887
속초시,2013-07-01,31,14.169999999999998,11777.0,83102.67,0.3730325391470575,2.6322492994820412,0.72,0.40327188242933826,0.5198455910612985,0.72,0.5485766247116591,0.5292976132787879
속초시,2013-10-01,31,14.27,11852.67,83085.33,0.37311039144936897,2.6154444526001317,0.72,0.4033642550435248,0.516395677783728,0.72,0.5473582277490329,0.5278811135738515
속초시,2014-01-01,29,14.430000000000001,11966.33,82989.0,0.34944390220390653,2.4234665097820303,0.72,0.37528370488235024,0.47698399741657155,0.72,0.5243268506688558,0.5011049972184494
속초시,2014-04-01,28,14.569999999999999,12082.33,82818.0,0.3380907532178995,2.317433806227772,0.72,0.3618130685626864,0.45521625181203923,0.72,0.51224385653874,0.48705739356785904
속초시,2014-07-01,29,14.669999999999998,12139.67,82837.0,0.3500851068966766,2.3888623002107963,0.72,0.37604450131278666,0.469880003973576,0.72,0.5219964064907763,0.4983956392736423
속초시,2014-10-01,29,14.8,12226.33,82662.33,0.3508248557716677,2.371930088587499,0.72,0.3769222215008303,0.4664039436376303,0.72,0.5210141799498785,0.4972537096332701
속초시,2015-01-01,32,14.970000000000002,12304.67,82364.67,0.38851609555407673,2.600638619320957,0.72,0.42164329264786243,0.5133561475116429,0.72,0.5519762247865221,0.5332499643192609
속초시,2015-04-01,31,15.029999999999998,12351.0,82130.0,0.37745038353829297,2.5099182252449195,0.72,0.40851370345930527,0.4947319080723497,0.72,0.5411364041526472,0.5206476653966255
속초시,2015-07-01,30,15.1,12404.67,82228.67,0.36483625480018106,2.418444021485457,0.72,0.39354690077487336,0.47595291696802294,0.72,0.5296660312848437,0.5073122908995227
속초시,2015-10-01,31,15.1,12492.67,82577.0,0.37540719570824804,2.4814551252854673,0.72,0.4060894385945333,0.48888863992709597,0.72,0.5382656115017942,0.5173101021330884
속초시,2016-01-01,30,15.330000000000002,12589.0,82094.0,0.36543474553560557,2.3830328064183015,0.72,0.39425701662445206,0.4686832511452065,0.72,0.5272598388935567,0.504514868616943
속초시,2016-04-01,33,15.4,12659.33,82070.0,0.4020957719020349,2.6067730282724284,0.72,0.437755728206274,0.5146154972123838,0.72,0.5574708239024547,0.539637946450869
속초시,2016-07-01,33,15.4,12743.33,82719.33,0.39893940146758927,2.5895900051242493,0.72,0.43401065992037724,0.5110879470880492,0.72,0.5550241679650979,0.5367934815353653
속초시,2016-10-01,33,15.5,12755.0,82353.33,0.4007123937793408,2.587220697765582,0.72,0.4361143348266611,0.5106015454580461,0.72,0.5555062545149692,0.5373539519539507
속초시,2017-01-01,32,15.7,12889.0,81954.33,0.3904613703754274,2.4827372177826055,0.72,0.42395138264936866,0.4891518442252387,0.72,0.5439472352304711,0.5239155177587829
속초시,2017-04-01,32,16.0,13063.0,81546.67,0.3924133260131898,2.4496669983924058,0.72,0.4262673995131324,0.48236276784934895,0.72,0.5422170541820422,0.5219040214896989
속초시,2017-07-01,32,16.23,13222.670000000002,81550.0,0.3923973022685469,2.42008610968889,0.72,0.42624838716362223,0.4762900257757243,0.72,0.5400155589229474,0.5193445786475197
속초시,2017-10-01,31,16.27,13408.670000000002,82454.67,0.3759641509692538,2.311936978089549,0.72,0.40675027214622705,0.45408779283161305,0.72,0.5258903378531571,0.5029226963782215
속초시,2018-01-01,31,16.5,13507.670000000002,81955.67,0.37825326789470454,2.294992400613873,0.72,0.4094663345914517,0.45060919387579124,0.72,0.5254821495910885,0.5024481395871964
속초시,2018-04-01,29,16.67,13599.0,81725.67,0.3548456684417516,2.1325097433634825,0.72,0.3816929600205972,0.41725268187885767,0.72,0.5047360394798671,0.4783288584722968
속초시,2018-07-01,30,16.73,13691.670000000002,81769.67,0.36688420046210285,2.191113282747831,0.72,0.39597681085957176,0.42928356380568616,0.72,0.5135530914390175,0.4885795008176489
속초시,2018-10-01,28,17.0,13886.0,81771.33,0.3424183023560947,2.01641941523837,0.72,0.36694775328037593,0.39342017883906655,0.72,0.49150791761526547,0.46294993740400914
속초시,2019-01-01,26,17.3,14081.329999999998,81473.0,0.3191241270114026,1.8464164961690412,0.72,0.3393089576632678,0.35851981159118806,0.72,0.47024573021161886,0.4382306684732593
속초시,2019-04-01,26,17.5,14281.670000000002,81605.0,0.3186079284357576,1.820515387906316,0.72,0.3386964823676637,0.35320250177412826,0.72,0.46813174491801773,0.435772964099004
속초시,2019-07-01,26,17.7,14487.0,81753.67,0.3180285362112796,1.7947125008628426,0.72,0.33800902711168107,0.34790535606155665,0.72,0.4660015992111388,0.43329647174239017
속초시,2019-10-01,26,18.0,14753.329999999998,81796.0,0.31786395422759056,1.7623139996190693,0.72,0.33781374877526743,0.3412541785530845,0.72,0.4635358468859524,0.43042980550124643
속초시,2020-01-01,28,18.33,15007.0,81757.67,0.34247551330658027,1.865795961884454,0.72,0.36701563470326953,0.3624982754566218,0.72,0.48034959308074054,0.4499773480956203
속초시,2020-04-01,30,18.7,15319.670000000002,81854.67,0.3665032184480128,1.9582667250665318,0.72,0.3955247715035776,0.3814818529881935,0.72,0.4961294046694358,0.46832284561816695
속초시,2020-07-01,28,18.93,15590.0,82337.0,0.34006582702794613,1.7960230917254651,0.72,0.3641565153924975,0.3481744108676014,0.72,0.4742767076973944,0.44291705443313434
속초시,2020-10-01,30,19.13,15801.670000000002,82613.0,0.3631389732850762,1.8985335094328635,0.72,0.39153305756271745,0.36921905671431554,0.72,0.4904474533223776,0.4617170491056557
속초시,2021-01-01,30,19.4,15980.329999999998,82465.33,0.36378924330988544,1.8773079154185177,0.72,0.39230461010946727,0.36486159608828395,0.72,0.4891133591239415,0.4601660406113727
속초시,2021-04-01,32,19.6,16124.670000000002,82265.67,0.388983642873145,1.9845367378061067,0.72,0.4221980426916754,0.38687489622084364,0.72,0.5064214909901391,0.48028835249618096
속초시,2021-07-01,31,19.83,16351.0,82414.67,0.3761466253520156,1.8959085071249466,0.72,0.40696678001121406,0.3686801627642919,0.72,0.49507963962020596,0.46710239618493676
속초시,2021-10-01,31,20.07,16599.33,82690.0,0.3748941830934817,1.8675452563446835,0.72,0.40548074347660307,0.36285739293190344,0.72,0.4925096963010124,0.46411459822991386
속초시,2022-01-01,31,20.4,16875.33,82766.0,0.3745499359640432,1.837001113459707,0.72,0.4050722904658595,0.3565869017556747,0.72,0.49011490586125905,0.46133043177567123
속초시,2022-04-01,30,20.63,17071.0,82754.67,0.3625173056698794,1.7573662937144865,0.72,0.3907954420900102,0.3402384503876521,0.72,0.47973906293539537,0.4492675500599521
속초시,2022-07-01,31,20.8,17261.33,82944.33,0.373744654999323,1.7959218669708532,0.72,0.4041168157315578,0.3481536301590708,0.72,0.48676709491353787,0.4574382904087
속초시,2022-10-01,31,21.1,17477.33,82794.0,0.3744232673865256,1.7737263071647669,0.72,0.40492199680346047,0.34359704258548474,0.72,0.4853715256237413,0.45581581140731275
속초시,2023-01-01,30,21.43,17718.0,82708.33,0.3627204176411251,1.6931933626820184,0.72,0.3910364366810434,0.3270642127176945,0.72,0.4750514006959007,0.4438177070426379
속초시,2023-04-01,33,21.7,17941.0,82498.0,0.4000096972047807,1.8393623543838138,0.72,0.43528057760118655,0.3570716474051211,0.72,0.4997380425562197,0.4725182225426411
속초시,2023-07-01,31,22.07,18171.33,82326.67,0.3765486931513203,1.7059840969263118,0.72,0.40744383788361194,0.3296900577616481,0.72,0.4811322975900224,0.45088731483097744
속초시,2023-10-01,32,22.43,18422.0,82104.67,0.3897464054115314,1.7370535229616761,0.72,0.42310306884481846,0.3360683857618445,0.72,0.48833587707799875,0.45926214547501465
속초시,2024-01-01,33,22.87,18694.67,81817.67,0.40333585642319075,1.7652090141200676,0.72,0.4392271021493733,0.34184850404952827,0.72,0.4954685494713287,0.4675545400315323
속초시,2024-04-01,33,23.23,18945.0,81518.67,0.4048152404841737,1.7418844022169437,0.72,0.4409824076322108,0.33706013026283294,0.72,0.49428633875086814,0.46618011019620564
속초시,2024-07-01,33,23.5,19116.67,81304.67,0.40588074461159485,1.726242070402429,0.72,0.4422466400152511,0.3338488729036749,0.72,0.49352073425580734,0.46529002381662865
속초시,2024-10-01,33,23.9,19355.67,81028.67,0.40726325632643356,1.7049267733950826,0.72,0.44388700539240067,0.3294729969032715,0.72,0.49245171022444545,0.4640471840267707
속초시,2025-01-01,32,24.43,19675.33,80560.67,0.39721616019330525,1.626402200115576,0.72,0.43196601516802485,0.3133524710885347,0.72,0.48289508516076296,0.45293671921264733
속초시,2025-04-01,32,24.83,19917.0,80169.0,0.3991567812995048,1.606667670833961,0.72,0.43426858348524666,0.3093011152461594,0.72,0.48215049788481634,0.4520710673035976
속초시,2025-07-01,34,25.27,20206.67,80042.67,0.4247734364683237,1.6826127214429691,0.72,0.46466302699432976,0.32489208375083667,0.72,0.497293384715613,0.4696760806003093
속초시,2025-10-01,35,25.6,20414.67,79741.0,0.4389210067593835,1.7144533808285907,0.72,0.48144927497122464,0.33142874036859526,0.72,0.5049066900827349,0.47852725565812726
양구군,2009-01-01,3,16.6,3532.3300000000004,21289.33,0.14091566056799343,0.8492977722919431,0.2,0.1278626493744455,0.15381856385052445,0.2,0.16074196130502427,0.0784037723294212
양구군,2009-04-01,4,16.7,3567.6699999999996,21323.33,0.18758796116741613,1.1211799297580776,0.2,0.1832398481015776,0.209634000406905,0.2,0.19824122189621807,0.12200014788855162
양구군,2009-07-01,4,16.9,3592.0,21301.33,0.18778170189373153,1.1135857461024499,0.2,0.18346972360728256,0.20807496953861057,0.2,0.1977494627376516,0.12142843216340102
양구군,2009-10-01,4,17.13,3650.0,21308.33,0.187720013722333,1.095890410958904,0.2,0.18339652991246194,0.2044422454744303,0.2,0.19641318989343498,0.11987489079091818
양구군,2010-01-01,4,17.17,3674.0,21406.67,0.186857647639731,1.0887316276537833,0.2,0.18237332305703688,0.2029725991426823,0.2,0.19556183553543188,0.11888511222621437
양구군,2010-04-01,7,17.33,3706.0,21402.67,0.3270619974049967,1.8888289260658393,0.2,0.34872732831589676,0.36722677607965964,0.2,0.30697508867533807,0.24841337357258525
양구군,2010-07-01,6,17.33,3719.0,21429.33,0.27999008835087236,1.6133369185264856,0.2,0.2928759897558264,0.31067026346438065,0.2,0.2690596072599549,0.20433310262243076
양구군,2010-10-01,6,17.23,3756.3300000000004,21810.67,0.275094712817167,1.5973037512678598,0.2,0.287067572765615,0.30737877042099054,0.2,0.2660529671382895,0.20083760404862538
양구군,2011-01-01,5,17.23,3747.0,21737.0,0.2300225422091365,1.3344008540165466,0.2,0.2335889458976911,0.25340671091264605,0.2,0.2298139574484654,0.1587063872880593
양구군,2011-04-01,5,17.23,3767.6699999999996,21860.67,0.22872126060180226,1.3270801317525156,0.2,0.2320449609377939,0.25190381968623005,0.2,0.22878770620213745,0.15751327483603816
양구군,2011-07-01,5,17.1,3775.6699999999996,22090.67,0.22633989824663536,1.3242682755643371,0.2,0.22921944827418586,0.2513265659887472,0.2,0.22769530351037065,0.15624325518068383
양구군,2011-10-01,5,17.03,3792.3300000000004,22254.33,0.22467537778041394,1.3184506622577676,0.2,0.22724447640737236,0.2501322521380384,0.2,0.22664582126042493,0.15502313452790434
양구군,2012-01-01,5,17.0,3818.3300000000004,22443.0,0.22278661498017197,1.3094729895006454,0.2,0.22500343854135582,0.24828920098356344,0.2,0.225278579228119,0.1534335885960404
양구군,2012-04-01,5,16.9,3841.3300000000004,22721.0,0.22006073676334667,1.301632507490895,0.2,0.22176915401326544,0.24667960684812934,0.2,0.22368509586690338,0.15158101609280827
양구군,2012-07-01,5,16.97,3865.6699999999996,22753.67,0.21974477084356062,1.2934368427724043,0.2,0.22139425696927426,0.24499709627665406,0.2,0.222959546253574,0.15073749723588137
양구군,2012-10-01,5,17.03,3877.3300000000004,22749.33,0.21978669261907932,1.2895471884002652,0.2,0.22144399761766906,0.2441985784229717,0.2,0.2226864055981806,0.15041994583872675
양구군,2013-01-01,7,17.1,3906.6699999999996,22869.33,0.3060867983452073,1.7918073448742793,0.2,0.32384002360288505,0.3473089485912127,0.2,0.29199026350571183,0.23099212164698463
양구군,2013-04-01,6,17.03,3944.0,23161.67,0.25904867826888134,1.5212981744421907,0.2,0.2680287760371367,0.29177537632267553,0.2,0.25445715637450533,0.18735639633944562
양구군,2013-07-01,6,17.03,3962.6699999999996,23250.67,0.2580570796454468,1.5141306240489367,0.2,0.266852233348599,0.29030393017127015,0.2,0.25355719431098517,0.18631010679955512
양구군,2013-10-01,6,17.0,3998.6699999999996,23519.33,0.25510930796072845,1.5004989158895334,0.2,0.26335466977683714,0.2875054392772105,0.2,0.25145153268641657,0.1838620794641388
양구군,2014-01-01,6,17.03,4012.3300000000004,23569.67,0.2545644465959854,1.4953904589104086,0.2,0.2627081857662657,0.2864567100811622,0.2,0.2508701804431267,0.1831862034513579
양구군,2014-04-01,6,17.0,4027.0,23728.67,0.2528586726521124,1.4899428855227215,0.2,0.26068426619383755,0.2853383627440643,0.2,0.24983285446697878,0.18198021559665323
양구군,2014-07-01,6,17.07,4038.0,23634.67,0.2538643442028173,1.4858841010401187,0.2,0.26187750656558595,0.2845051237044155,0.2,0.24990479924968856,0.18206385809298742
양구군,2014-10-01,6,17.07,4041.6699999999996,23670.67,0.2534782496650919,1.484534858115581,0.2,0.26141940114398726,0.2842281339101769,0.2,0.24966137981370756,0.18178086037564278
양구군,2015-01-01,7,17.03,4058.6699999999996,23808.0,0.29401881720430106,1.7247029199220436,0.2,0.3095212310580086,0.3335328964645098,0.2,0.2825313315932866,0.21999523420064454
양구군,2015-04-01,6,16.9,4056.6699999999996,24000.33,0.24999656254726496,1.479045621162185,0.2,0.25728834103010073,0.2831012333449812,0.2,0.24796193660251137,0.17980509969906766
양구군,2015-07-01,6,16.73,4047.3300000000004,24167.67,0.24826555476800208,1.4824588061759232,0.2,0.25523448123404774,0.2838019354924299,0.2,0.2475729086786242,0.17935281858190993
양구군,2015-10-01,6,16.9,4076.3300000000004,24105.33,0.24890760674091578,1.471912234779814,0.2,0.2559962829717069,0.2816368008174183,0.2,0.247028381909417,0.17871975560525138
양구군,2016-01-01,6,17.07,4105.67,24015.0,0.24984384759525297,1.4613936336822004,0.2,0.2571071430574797,0.27947740824198297,0.2,0.24659510191014083,0.17821602733773617
양구군,2016-04-01,6,17.17,4120.0,24011.67,0.24987849658103747,1.4563106796116505,0.2,0.25714825446074974,0.27843391460824163,0.2,0.24623069345007031,0.17779236863535924
양구군,2016-07-01,6,17.17,4122.33,24022.0,0.24977104321039048,1.4554875519427122,0.2,0.25702075985294603,0.2782649324631402,0.2,0.24612972442388348,0.17767498275851573
양구군,2016-10-01,6,17.17,4116.0,23986.0,0.25014591845243056,1.457725947521866,0.2,0.2574655534566407,0.2787244588535467,0.2,0.24643497505978257,0.17802986499225892
양구군,2017-01-01,7,17.33,4136.33,23845.0,0.29356259173830995,1.6923214540425933,0.2,0.3089799145175747,0.32688521619287525,0.2,0.2799586174767839,0.21700421493623623
양구군,2017-04-01,4,17.57,4202.33,23926.67,0.16717746347485882,0.9518529006527332,0.2,0.1590225677806157,0.17487238847035497,0.2,0.17809930631026044,0.09858329906215305
양구군,2017-07-01,4,17.77,4237.67,23878.33,0.16751590249401863,0.9439149343861131,0.2,0.15942412940454087,0.17324278152346875,0.2,0.17763572715479015,0.09804434520960659
양구군,2017-10-01,4,17.83,4255.33,23839.0,0.1677922731658207,0.9399976030061123,0.2,0.15975204625068246,0.1724385817806519,0.2,0.1774475340682432,0.09782555325612846
양구군,2018-01-01,4,18.07,4272.67,23674.0,0.1689617301681169,0.9361827615987194,0.2,0.16113961986473727,0.17165542248645102,0.2,0.17759836402327983,0.0980009070967556
양구군,2018-04-01,4,18.17,4295.67,23658.33,0.16907364129251726,0.9311702249008885,0.2,0.16127240364646864,0.17062638502900346,0.2,0.1772678533347375,0.09761665770418537
양구군,2018-07-01,4,18.33,4300.0,23455.0,0.1705393306331273,0.9302325581395349,0.2,0.16301146019274493,0.17043388883831143,0.2,0.1777421616538667,0.09816808520663678
양구군,2018-10-01,4,18.47,4316.0,23392.0,0.17099863201094392,0.9267840593141798,0.2,0.163556426336439,0.16972593702126243,0.2,0.17765665008439635,0.0980686700598177
양구군,2019-01-01,5,18.73,4360.33,23286.33,0.21471824886102703,1.1467021991454776,0.2,0.21543023327303282,0.2148735373483636,0.2,0.21020333038272038,0.1359072107435212
양구군,2019-04-01,5,18.9,4402.67,23287.0,0.21471207111263796,1.1356744884354268,0.2,0.21542290330652517,0.2126096282590898,0.2,0.20938254052204935,0.1349529662475819
양구군,2019-07-01,4,19.23,4460.0,23184.0,0.1725327812284334,0.8968609865470852,0.2,0.16537671128067505,0.16358294703924509,0.2,0.17600501207363967,0.09614848737169313
양구군,2019-10-01,5,19.6,4490.33,22911.33,0.21823263861155154,1.1135039072852106,0.2,0.21960009542081385,0.20805816862252974,0.2,0.20904344834549798,0.13455874007765128
양구군,2020-01-01,5,20.37,4557.67,22397.67,0.22323750640133552,1.097051783038263,0.2,0.22553842617885064,0.20468066674568228,0.2,0.20967960081132625,0.13529832644217893
양구군,2020-04-01,4,20.63,4610.67,22361.67,0.1788775167507615,0.8675528719253385,0.2,0.17290480986117235,0.15756620350777226,0.2,0.17618418131389185,0.09635678826519162
양구군,2020-07-01,4,20.8,4645.0,22313.0,0.17926769148030297,0.861141011840689,0.2,0.17336775647530156,0.15624989510012063,0.2,0.17585307126096594,0.09597184205582152
양구군,2020-10-01,3,21.0,4684.33,22301.33,0.13452112497326393,0.6404331035601676,0.2,0.12027546245952758,0.11094016103396609,0.2,0.14286668138716563,0.057622098124715554
양구군,2021-01-01,3,21.4,4742.67,22152.0,0.13542795232936078,0.6325550797335677,0.2,0.12135142310566716,0.10932285983560405,0.2,0.14261847490552004,0.0573335350218854
양구군,2021-04-01,3,21.77,4801.67,22078.33,0.13587984236126555,0.6247826277107756,0.2,0.12188759560580548,0.1077272317634688,0.2,0.1422092811446971,0.056857809245108915
양구군,2021-07-01,4,22.07,4841.0,21959.0,0.18215765745252516,0.8262755629002272,0.2,0.17679673293249332,0.14909227110786408,0.2,0.17433773183536422,0.0942101191403141
양구군,2021-10-01,4,22.37,4886.33,21849.33,0.18307197520473167,0.8186102862475518,0.2,0.17788158101611898,0.14751864536249756,0.2,0.1741080954641086,0.09394314551668892
양구군,2022-01-01,4,22.83,4954.0,21685.67,0.18445360461539811,0.8074283407347599,0.2,0.17952089952965017,0.14522307298598408,0.2,0.17379086035640762,0.09357433022065823
양구군,2022-04-01,4,23.07,4991.33,21647.33,0.18478029392077452,0.801389609583017,0.2,0.17990851998875568,0.14398336524413594,0.2,0.1734638857807917,0.0931941918880057
양구군,2022-07-01,4,23.33,5020.0,21505.0,0.1860032550569635,0.7968127490039841,0.2,0.18135957684698847,0.1430437689364664,0.2,0.17357801213206123,0.09332687437807882
양구군,2022-10-01,3,23.57,5050.67,21409.0,0.1401279835583166,0.5939806005935846,0.2,0.1269280619266991,0.1014037988232927,0.2,0.14149954271541662,0.056032672359105196
양구군,2023-01-01,3,24.03,5126.67,21326.33,0.14067117971071438,0.5851751721877945,0.2,0.12757257014448165,0.09959610818586517,0.2,0.14104756236499177,0.05550720319539862
양구군,2023-04-01,3,24.4,5203.0,21335.0,0.14061401453011482,0.5765904285988852,0.2,0.12750474302806192,0.09783372254200678,0.2,0.14038917313973898,0.05474176453139076
양구군,2023-07-01,3,24.63,5231.0,21244.67,0.14121188985284308,0.5735041101127891,0.2,0.1282141286836981,0.09720012372383155,0.2,0.14038196677791198,0.05473338646601905
양구군,2023-10-01,3,24.93,5266.67,21124.67,0.14201405276390117,0.5696198926456375,0.2,0.1291659038129864,0.09640272202734107,0.2,0.140391348085337,0.05474429310778445
양구군,2024-01-01,3,25.37,5331.33,21016.0,0.1427483821850019,0.5627113684577769,0.2,0.1300371937592973,0.0949844520787006,0.2,0.14015108730198717,0.05446496761768374
양구군,2024-04-01,3,25.8,5393.33,20908.67,0.1434811492074819,0.556242618196921,0.2,0.1309066299024358,0.09365646453016555,0.2,0.13994288757204798,0.054222916081876404
양구군,2024-07-01,3,26.1,5426.0,20788.67,0.1443093762131007,0.5528934758569849,0.2,0.13188933036699993,0.09296890987952144,0.2,0.1400016553016351,0.05429123902930111
양구군,2024-10-01,3,26.43,5463.67,20649.0,0.14528548597995058,0.5490814782005501,0.2,0.1330474953566,0.09218633438678317,0.2,0.14008094696161127,0.05438342295326465
양구군,2025-01-01,6,27.0,5531.0,20495.67,0.2927447602347228,1.0847947929849937,0.2,0.308009548430671,0.2021643955160204,0.2,0.2345633604686871,0.16422800970105905
양구군,2025-04-01,4,27.27,5588.33,20490.0,0.19521717911176184,0.7157773431418688,0.2,0.1922919992235615,0.1264077873889063,0.2,0.17098261409597781,0.09030948294895036
양구군,2025-07-01,4,27.57,5649.0,20482.33,0.1952902819161687,0.7080899274207825,0.2,0.19237873650617146,0.12482961665324019,0.2,0.17043916746625404,0.08967767573482771
양구군,2025-10-01,5,27.93,5707.67,20434.33,0.2446862706044191,0.8760142054463554,0.2,0.25098762115040185,0.15930325395906392,0.2,0.20123321477759537,0.12547861768423077
양양군,2009-01-01,1,19.9,5580.67,28023.330000000005,0.03568455283508419,0.17918995389442485,0.35,0.003004780995151529,0.016250285106965877,0.35,0.12081008600584027,0.03197925608889529
양양군,2009-04-01,1,20.2,5652.33,28008.669999999995,0.03570323046399562,0.17691819125917985,0.35,0.003026942207577231,0.015783908701760004,0.35,0.12064840262025019,0.031791284126549135
양양군,2009-07-01,1,20.3,5686.0,28011.669999999995,0.03569940671155987,0.17587055926837847,0.35,0.0030224052831959933,0.01556883744639713,0.35,0.12056922645153596,0.03169923447191117
양양군,2009-10-01,1,20.4,5709.0,27974.669999999995,0.035746623642030455,0.17516202487300755,0.35,0.0030784286912640124,0.015423380469884188,0.35,0.12053415946529296,0.03165846584133353
양양군,2010-01-01,1,20.7,5784.67,27929.0,0.03580507715994128,0.17287070826857884,0.35,0.0031477844340937894,0.01495298977651549,0.35,0.12038578521049978,0.031485966980468294
양양군,2010-04-01,2,21.0,5857.33,27883.669999999995,0.07172656970908063,0.34145250481021217,0.35,0.04576903099620327,0.049561610868549565,0.35,0.14622837438986686,0.06153037867077732
양양군,2010-07-01,2,21.17,5883.33,27805.330000000005,0.0719286554052766,0.3399435353787736,0.35,0.04600880790058611,0.049251830380006585,0.35,0.14619136797597151,0.06148735527530652
양양군,2010-10-01,2,21.27,5941.0,27960.0,0.07153075822603719,0.33664366268305,0.35,0.04553669851483239,0.04857439043025471,0.35,0.14579878929209197,0.061030946069655645
양양군,2011-01-01,2,21.4,5970.0,27865.0,0.07177462766911898,0.33500837520938026,0.35,0.04582605229511685,0.04823867776308776,0.35,0.14576791287682453,0.06099504936730213
양양군,2011-04-01,2,21.57,6025.67,27925.330000000005,0.07161956546261046,0.3319132976083987,0.35,0.045642069279182206,0.04760328076210516,0.35,0.14548064827200963,0.06066107756628755
양양군,2011-07-01,2,21.67,6063.33,27977.330000000005,0.07148644992213336,0.3298517481318022,0.35,0.04548412622422252,0.04718005959492303,0.35,0.1452782382654517,0.06042575712199863
양양군,2011-10-01,2,21.9,6129.33,27961.330000000005,0.07152735581605023,0.32629993816616176,0.35,0.04553266151790746,0.046450898749485,0.35,0.14502979607082442,0.06013691998092047
양양군,2012-01-01,2,22.23,6188.0,27835.669999999995,0.0718502554456207,0.32320620555914675,0.35,0.04591578548492833,0.045815777866016365,0.35,0.14491999849283516,0.060009270092095
양양군,2012-04-01,2,22.43,6249.67,27844.669999999995,0.07182703188796996,0.3200168968921559,0.35,0.04588823047798291,0.045161035910088944,0.35,0.14467466397999795,0.05972404591992084
양양군,2012-07-01,2,22.7,6318.33,27877.669999999995,0.07174200713330778,0.3165393387176675,0.35,0.04578734767008225,0.04444711841926038,0.35,0.14438500119821024,0.05938728601529261
양양군,2012-10-01,2,22.93,6381.67,27849.669999999995,0.07181413639730741,0.3133975902859283,0.35,0.045872929836276104,0.043802140234953844,0.35,0.14417858124180039,0.05914730363162243
양양군,2013-01-01,2,23.27,6442.0,27705.330000000005,0.07218827568558106,0.3104625892579944,0.35,0.046316850222720786,0.043199605794318634,0.35,0.14409957958060066,0.059055456858188526
